13;Obras en curso;1;SI;Support st for opacity transducer;CAPELEC;C201802797;Vi§a del Mar;Sin instalacion;;21-08-2018;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;61929,9
13;Obras en curso;1;SI;Support st for opacity transducer;CAPELEC;C201802797;Vi§a del Mar;Sin instalacion;;21-08-2018;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;61929,9
13;Obras en curso;1;SI;Opacity Transducer CAP3030 Series;CAPELEC;C201802797;Vi§a del Mar;Sin instalacion;;21-08-2018;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;847751,52
13;Obras en curso;1;SI;Opacity Transducer CAP3030 Series;CAPELEC;C201802797;Vi§a del Mar;Sin instalacion;;21-08-2018;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;847751,52
13;Obras en curso;1;SI;Opacity Transducer CAP3030 Series;CAPELEC;C201802797;Vi§a del Mar;Sin instalacion;;21-08-2018;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;847751,52
13;Obras en curso;1;SI;Opacity Transducer CAP3030 Series;CAPELEC;C201802797;Vi§a del Mar;Sin instalacion;;21-08-2018;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;847751,52
13;Obras en curso;ND;ND;ARRIENDO;ND;;Vi§a del Mar;;;01-09-2018;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;5232938
13;Obras en curso;ND;ND;ARRIENDO;ND;;Vi§a del Mar;;;01-10-2018;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;5232938
13;Obras en curso;ND;ND;ARRIENDO;ND;;Vi§a del Mar;;;01-11-2018;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;5232938
13;Obras en curso;ND;ND;ARRIENDO;ND;;Vi§a del Mar;;;01-12-2018;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;5232938
13;Obras en curso;3;SI;estacion meteorologica;PROGRESS FIVE;0512/2018;Vi§a del Mar;Sin instalacion;;07-12-2018;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;881114
13;Obras en curso;3;SI;estacion meteorologica;PROGRESS FIVE;0512/2018;Vi§a del Mar;Sin instalacion;;07-12-2018;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;881114
13;Obras en curso;3;SI;ANALIZADOR DE GASES;PROGRESS FIVE;0512/2018;Vi§a del Mar;Sin instalacion;;07-12-2018;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;5489340,22
13;Obras en curso;3;SI;ANALIZADOR DE GASES;PROGRESS FIVE;0512/2018;Vi§a del Mar;Sin instalacion;;07-12-2018;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;5489340,22
13;Obras en curso;3;SI;ANALIZADOR DE GASES;PROGRESS FIVE;0512/2018;Vi§a del Mar;Sin instalacion;;07-12-2018;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;5489340,22
13;Obras en curso;3;SI;ANALIZADOR DE GASES;PROGRESS FIVE;0512/2018;Vi§a del Mar;Sin instalacion;;07-12-2018;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;5489340,22
13;Obras en curso;13;SI;Vi§a Del Mar Proyecto de Aguas Lluvias y Calculo de Dren.;INGENIERIA Y SERVICIOS LAGOS SPA;6;Vi§a del Mar;;;02-01-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;600000
13;Obras en curso;105;;PROYECTO DE AGUAS LLUVIA Y CALCULO;INGENIERIA Y SERVICIOS LAGOS SPA;6;Vi§a del Mar;;;02-01-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;600000
13;Obras en curso;;;RENDICION DANIEL SILVA;DANIEL SILVA;10;Vi§a del Mar;;;10-01-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;191407
13;Obras en curso;112;BOL;Pago correspondiente  a 15 ugf vi§a del mar;MIGUEL DANIEL SILVA;268;Vi§a del Mar;;;10-01-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;459414
13;Obras en curso;113;BOL;Proyecto acceso uf 25 coordinacion, saldo pend.;MIGUEL DANIEL SILVA;269;Vi§a del Mar;;;11-01-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;765716
13;Obras en curso;94;;FLETES EASY ;EASY RETAIL S.A;18901843;Vi§a del Mar;;;19-01-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;5034
13;Obras en curso;94;;KITCOCINA PRAGA ;EASY RETAIL S.A;18901843;Vi§a del Mar;;;19-01-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;75622
13;Obras en curso;38;;Documentacion ;SPARBER CHILE S.A.;832;Vi§a del Mar;;;23-01-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;80000
13;Obras en curso;39;;Documentacion ;SPARBER CHILE S.A.;833;Vi§a del Mar;;;23-01-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;80000
13;Obras en curso;40;;Gastos de Despacho;JUAN FRANCISCO BORIE;7851;Vi§a del Mar;;;28-01-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;83254
13;Obras en curso;;;RENDICION EDUARDO FONSECA;EDUARDO FONSECA;26;Vi§a del Mar;;;29-01-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;175300
13;Obras en curso;;;RENDICION EDUARDO AGöERO;EDUARDO AGöERO;27;Vi§a del Mar;;;29-01-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;55563
13;Obras en curso;;;RENDICION ALONSO CALQUIN;ALONSO CALQUIN;1235;Vi§a del Mar;;;31-01-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;421335
